time,sum_entries_exits
2013-01-23,2297774018.0
2013-01-24,2250194029.0
2013-01-25,2246110866.0
2013-01-26,2222641262.0
2013-01-27,2223049799.0
2013-01-28,2225635166.0
2013-01-29,2224205628.0
2013-01-30,2225054940.0
2013-01-31,2225889209.0
2013-02-01,2226756144.0
2013-02-02,2140999302.0
2013-02-03,2228008973.0
2013-02-04,2228398512.0
2013-02-05,2311053465.0
2013-02-06,2230030815.0
2013-02-07,2241305625.0
2013-02-08,2231737672.0
2013-02-09,2058848684.0
2013-02-10,2232664948.0
2013-02-11,2233052605.0
2013-02-12,2233827143.0
2013-02-13,2234608198.0
2013-02-14,2235460688.0
2013-02-15,2357063983.0
2013-02-16,2237031193.0
2013-02-17,2204062140.0
2013-02-18,2094500134.0
2013-02-19,2079646804.0
2013-02-20,2120722136.0
2013-02-21,2080827952.0
2013-02-22,2162765370.0
2013-02-23,2039945374.0
2013-02-24,2018917033.0
2013-02-25,2108470426.0
2013-02-26,2109274712.0
2013-02-27,2020910881.0
2013-02-28,2131548834.0
2013-03-01,2081976332.0
2013-03-02,2017595100.0
2013-03-03,2119023371.0
2013-03-04,2113339078.0
2013-03-05,1937600773.0
2013-03-06,2025764273.0
2013-03-07,2026545914.0
2013-03-08,2027434371.0
2013-03-09,2028137926.0
2013-03-10,2028613223.0
2013-03-11,2022015790.0
2013-03-12,2042804408.0
2013-03-13,2231216280.0
2013-03-14,2326976549.0
2013-03-15,2238216426.0
2013-03-16,2238946970.0
2013-03-17,2239387226.0
2013-03-18,2269718035.0
2013-03-19,2240579381.0
2013-03-20,2241392548.0
2013-03-21,2282362272.0
2013-03-22,2224451351.0
2013-03-23,2232481241.0
2013-03-24,2244182636.0
2013-03-25,2244563824.0
2013-03-26,2325181575.0
2013-03-27,2245900623.0
2013-03-28,2382703328.0
2013-03-29,2247344464.0
2013-03-30,2247939626.0
2013-03-31,2248329058.0
2013-04-01,2248665441.0
2013-04-02,2518910304.0
2013-04-03,2339970089.0
2013-04-04,2283735626.0
2013-04-05,2142662958.0
2013-04-06,2252522901.0
2013-04-07,2164777782.0
2013-04-08,2343235070.0
2013-04-09,2254075550.0
2013-04-10,2254902106.0
2013-04-11,2204545054.0
2013-04-12,2256585836.0
2013-04-13,2257280610.0
2013-04-14,2257640256.0
2013-04-15,2682117687.0
2013-04-16,2258793310.0
2013-04-17,2439867558.0
2013-04-18,2390167159.0
2013-04-19,2261321695.0
2013-04-20,2262029405.0
2013-04-21,2262395680.0
2013-04-22,2280175574.0
2013-04-23,2263573248.0
2013-04-24,2264416850.0
2013-04-25,2254407765.0
2013-04-26,2078763245.0
2013-04-27,2145544009.0
2013-04-28,2145920197.0
2013-04-29,2186092335.0
2013-04-30,2167305720.0
2013-05-01,2269223793.0
2013-05-02,2270052183.0
2013-05-03,2317628363.0
2013-05-04,2271618539.0
2013-05-05,2272053492.0
2013-05-06,2272468589.0
2013-05-07,2315390923.0
2013-05-08,2264941081.0
2013-05-09,2286154907.0
2013-05-10,2271083407.0
2013-05-11,2276497095.0
2013-05-12,2276811150.0
2013-05-13,2277148648.0
2013-05-14,2277943458.0
2013-05-15,2248119569.0
2013-05-16,2279594151.0
2013-05-17,2280698244.0
2013-05-18,2281136192.0
2013-05-19,2281494531.0
2013-05-20,2281849341.0
2013-05-21,2282638688.0
2013-05-22,2283485712.0
2013-05-23,2284317023.0
2013-05-24,2038499671.0
2013-05-25,2205113487.0
2013-05-26,1928507291.0
2013-05-27,2286330712.0
2013-05-28,2286681915.0
2013-05-29,2287447830.0
2013-05-30,2297782391.0
2013-05-31,2420133417.0
2013-06-01,2082447172.0
2013-06-02,2285346308.0
2013-06-03,2295298939.0
2013-06-04,2281761736.0
2013-06-05,2402101782.0
2013-06-06,2269303410.0
2013-06-07,2279307783.0
2013-06-08,2289582005.0
2013-06-09,2289967787.0
2013-06-10,2290407886.0
2013-06-11,2291171892.0
2013-06-12,2303485288.0
2013-06-13,2292785158.0
2013-06-14,2293590043.0
2013-06-15,2294272940.0
2013-06-16,2294644728.0
2013-06-17,2290283474.0
2013-06-18,2295752520.0
2013-06-19,2296541785.0
2013-06-20,2297354176.0
2013-06-21,2298159809.0
2013-06-22,2298836595.0
2013-06-23,2299218531.0
2013-06-24,2431026665.0
2013-06-25,2300343698.0
2013-06-26,2358860696.0
2013-06-27,2301909070.0
2013-06-28,2302706164.0
2013-06-29,2303372048.0
2013-06-30,2303784793.0
2013-07-01,2297040693.0
2013-07-02,2304926276.0
2013-07-03,3035239718.0
2013-07-04,2306277460.0
2013-07-05,2489623628.0
2013-07-06,2305351284.0
2013-07-07,2307441540.0
2013-07-08,2399283897.0
2013-07-09,2308514339.0
2013-07-10,2400803719.0
2013-07-11,2401611618.0
2013-07-12,2219256008.0
2013-07-13,2290915824.0
2013-07-14,2311847368.0
2013-07-15,2312231993.0
2013-07-16,2282892198.0
2013-07-17,2371135873.0
2013-07-18,2314491247.0
2013-07-19,2315251374.0
2013-07-20,2315865698.0
2013-07-21,2316206257.0
2013-07-22,2316570139.0
2013-07-23,2317281628.0
2013-07-24,2293885042.0
2013-07-25,2318815356.0
2013-07-26,2384090962.0
2013-07-27,2320221483.0
2013-07-28,2320587939.0
2013-07-29,2332874615.0
2013-07-30,2321675718.0
2013-07-31,2322426114.0
2013-08-01,2323201198.0
2013-08-02,2323954457.0
2013-08-03,2324580313.0
2013-08-04,2324927336.0
2013-08-05,2325293126.0
2013-08-06,2325987311.0
2013-08-07,2326719883.0
2013-08-08,2327469953.0
2013-08-09,2328212340.0
2013-08-10,2328825625.0
2013-08-11,2329194878.0
2013-08-12,2353627134.0
2013-08-13,2330244745.0
2013-08-14,2330945363.0
2013-08-15,2331685643.0
2013-08-16,2528734810.0
2013-08-17,2333016455.0
2013-08-18,2333326020.0
2013-08-19,2333634200.0
2013-08-20,2334259643.0
2013-08-21,2347030237.0
2013-08-22,2427837769.0
2013-08-23,2330286587.0
2013-08-24,2336330490.0
2013-08-25,2334718555.0
2013-08-26,2337500614.0
2013-08-27,2338137000.0
2013-08-28,2338835040.0
2013-08-29,2339581766.0
2013-08-30,2340323652.0
2013-08-31,2340906257.0
2013-09-01,2341196833.0
2013-09-02,2341436966.0
2013-09-03,2585220461.0
2013-09-04,2401217483.0
2013-09-05,2334941989.0
2013-09-06,2343891624.0
2013-09-07,2344532357.0
2013-09-08,2344927267.0
2013-09-09,2345331652.0
2013-09-10,2346149436.0
2013-09-11,2336961989.0
2013-09-12,2435431121.0
2013-09-13,2397840186.0
2013-09-14,2175132927.0
2013-09-15,2349812549.0
2013-09-16,2437868121.0
2013-09-17,2331907879.0
2013-09-18,2351907418.0
2013-09-19,2352770421.0
2013-09-20,2446343080.0
2013-09-21,2354364562.0
2013-09-22,2354799568.0
2013-09-23,2447974304.0
2013-09-24,2356054954.0
2013-09-25,2356920920.0
2013-09-26,2357781310.0
2013-09-27,2358638716.0
2013-09-28,2359355093.0
2013-09-29,2359751127.0
2013-09-30,2360145125.0
2013-10-01,2453872726.0
2013-10-02,2547682401.0
2013-10-03,2362670995.0
2013-10-04,2363537388.0
2013-10-05,2364277623.0
2013-10-06,2336433673.0
2013-10-07,2365109498.0
2013-10-08,2365926937.0
2013-10-09,2366788891.0
2013-10-10,2367658860.0
2013-10-11,2368528058.0
2013-10-12,2369244081.0
2013-10-13,2369614560.0
2013-10-14,2369952766.0
2013-10-15,2463762733.0
2013-10-16,2403918031.0
2013-10-17,2372279878.0
2013-10-18,2373160150.0
2013-10-19,2373909888.0
2013-10-20,2374300553.0
2013-10-21,2374682581.0
2013-10-22,2417721208.0
2013-10-23,2389027418.0
2013-10-24,3591258575.0
2013-10-25,2378130914.0
2013-10-26,2378885095.0
2013-10-27,2379316763.0
2013-10-28,2379724277.0
2013-10-29,2380540562.0
2013-10-30,2360487202.0
2013-10-31,2373000551.0
2013-11-01,2457419782.0
2013-11-02,2383879715.0
2013-11-03,2384301632.0
2013-11-04,2375518846.0
2013-11-05,2379160494.0
2013-11-06,2386342501.0
2013-11-07,2480883699.0
2013-11-08,2388096198.0
2013-11-09,2388175544.0
2013-11-10,2389306852.0
2013-11-11,2389683113.0
2013-11-12,2390414286.0
2013-11-13,2297645930.0
2013-11-14,2812036291.0
2013-11-15,2393023913.0
2013-11-16,2393782792.0
2013-11-17,2394244508.0
2013-11-18,2582394359.0
2013-11-19,2335370564.0
2013-11-20,2396293798.0
2013-11-21,2397158288.0
2013-11-22,2398025783.0
2013-11-23,2398752391.0
2013-11-24,2399180535.0
2013-11-25,2399559851.0
2013-11-26,2400364838.0
2013-11-27,2395470074.0
2013-11-28,2396933097.0
2013-11-29,2402013136.0
2013-11-30,2402380235.0
2013-12-01,2402715727.0
2013-12-02,2403064264.0
2013-12-03,2396406140.0
2013-12-04,2404665968.0
2013-12-05,2405525075.0
2013-12-06,2406388114.0
2013-12-07,2407170764.0
2013-12-08,2407645734.0
2013-12-09,2408061639.0
2013-12-10,2408856649.0
2013-12-11,2396310248.0
2013-12-12,2463105423.0
2013-12-13,2532384815.0
2013-12-14,2412245427.0
2013-12-15,2412729471.0
2013-12-16,2413145408.0
2013-12-17,2493376471.0
2013-12-18,2414735465.0
2013-12-19,2405013205.0
2013-12-20,2416397161.0
2013-12-21,2417104286.0
2013-12-22,2412562003.0
2013-12-23,2417876410.0
2013-12-24,2461890777.0
2013-12-25,2418807762.0
2013-12-26,2418995242.0
2013-12-27,2419434487.0
2013-12-28,2419913235.0
2013-12-29,2230753009.0
2013-12-30,2715620380.0
2013-12-31,2481795059.0
2014-01-01,2421608071.0
2014-01-02,2480507984.0
2014-01-03,2421811050.0
2014-01-04,2422945928.0
2014-01-05,2423306769.0
2014-01-06,2518302616.0
2014-01-07,2044648683.0
2014-01-08,2470358527.0
2014-01-09,2425749525.0
2014-01-10,2458441446.0
2014-01-11,2427198902.0
2014-01-12,2427566465.0
2014-01-13,2473330468.0
2014-01-14,2414810498.0
2014-01-15,2379721796.0
2014-01-16,2430151443.0
2014-01-17,2430919962.0
2014-01-18,2431607257.0
2014-01-19,2382261899.0
2014-01-20,2432311983.0
2014-01-21,2432805636.0
2014-01-22,2797675352.0
2014-01-23,2429958355.0
2014-01-24,2495970989.0
2014-01-25,2424956311.0
2014-01-26,2375036432.0
2014-01-27,2436424609.0
2014-01-28,2437208686.0
2014-01-29,2435633321.0
2014-01-30,2438871811.0
2014-01-31,2439708888.0
2014-02-01,2440428502.0
2014-02-02,2122695652.0
2014-02-03,1804825417.0
2014-02-04,2392064050.0
2014-02-05,2442774188.0
2014-02-06,2443519472.0
2014-02-07,2253032196.0
2014-02-08,2445169032.0
2014-02-09,2124572681.0
2014-02-10,2155897863.0
2014-02-11,2429582676.0
2014-02-12,2476217475.0
2014-02-13,2434057793.0
2014-02-14,2449016155.0
2014-02-15,2449714134.0
2014-02-16,2450111108.0
2014-02-17,2450444635.0
2014-02-18,2505752623.0
2014-02-19,2538206016.0
2014-02-20,2390918288.0
2014-02-21,2268577970.0
2014-02-22,2269282054.0
2014-02-23,2269721326.0
2014-02-24,2283868242.0
2014-02-25,2263358190.0
2014-02-26,2062497619.0
2014-02-27,1785462296.0
2014-02-28,1735881707.0
2014-03-01,2057612250.0
2014-03-02,2098391780.0
2014-03-03,2229643749.0
2014-03-04,2640765974.0
2014-03-05,2397904265.0
2014-03-06,2322805892.0
2014-03-07,2278247952.0
2014-03-08,2270513813.0
2014-03-09,2228592470.0
2014-03-10,2229009778.0
2014-03-11,2228548598.0
2014-03-12,2223103476.0
2014-03-13,2223944111.0
2014-03-14,2224785619.0
2014-03-15,2225497991.0
2014-03-16,2794328694.0
2014-03-17,2794700754.0
2014-03-18,2742444243.0
2014-03-19,2796298915.0
2014-03-20,2797133239.0
2014-03-21,2797964237.0
2014-03-22,2798670629.0
2014-03-23,2799087127.0
2014-03-24,2799483993.0
2014-03-25,2800262086.0
2014-03-26,2791538740.0
2014-03-27,2817484182.0
2014-03-28,3417865363.0
2014-03-29,2803450748.0
2014-03-30,2803867817.0
2014-03-31,2804271718.0
2014-04-01,2805059928.0
2014-04-02,2805885514.0
2014-04-03,2806714154.0
2014-04-04,2807575373.0
2014-04-05,2808317867.0
2014-04-06,2591424321.0
2014-04-07,2809193216.0
2014-04-08,2809989833.0
2014-04-09,2810815005.0
2014-04-10,2790478995.0
2014-04-11,2812500028.0
2014-04-12,2813209838.0
2014-04-13,2813561671.0
2014-04-14,2813899378.0
2014-04-15,2814557625.0
2014-04-16,2848691085.0
2014-04-17,2815979764.0
2014-04-18,2816741164.0
2014-04-19,2817353468.0
2014-04-20,2817737984.0
2014-04-21,2818092408.0
2014-04-22,2818776220.0
2014-04-23,2819534370.0
2014-04-24,2820392294.0
2014-04-25,2835576256.0
2014-04-26,2822015050.0
2014-04-27,2822459285.0
2014-04-28,2822884741.0
2014-04-29,2920377822.0
2014-04-30,2824542713.0
2014-05-01,2825387466.0
2014-05-02,2767669059.0
2014-05-03,2741004161.0
2014-05-04,2795677672.0
2014-05-05,2796096954.0
2014-05-06,2796907049.0
2014-05-07,2909012410.0
2014-05-08,2895464265.0
2014-05-09,2799439406.0
2014-05-10,2800161316.0
2014-05-11,2800528208.0
2014-05-12,2906899312.0
2014-05-13,2780140281.0
2014-05-14,2817000055.0
2014-05-15,2377640871.0
2014-05-16,2399849647.0
2014-05-17,1925793155.0
2014-05-18,1721164993.0
2014-05-19,2805832319.0
2014-05-20,2806612941.0
2014-05-21,2807433342.0
2014-05-22,2808251710.0
2014-05-23,2809080021.0
2014-05-24,2809728725.0
2014-05-25,2810081332.0
2014-05-26,2590619018.0
2014-05-27,2810762685.0
2014-05-28,2811495845.0
2014-05-29,2894299405.0
2014-05-30,2909082702.0
2014-05-31,2813781637.0
2014-06-01,2814184087.0
2014-06-02,2896777884.0
2014-06-03,3032595009.0
2014-06-04,4119573912.0
2014-06-05,4120379128.0
2014-06-06,4121178212.0
2014-06-07,4100501910.0
2014-06-08,4122292669.0
2014-06-09,4163967764.0
2014-06-10,4490243461.0
2014-06-11,4289352990.0
2014-06-12,4119757161.0
2014-06-13,4232923567.0
2014-06-14,4105200638.0
2014-06-15,4074975338.0
2014-06-16,4124289860.0
2014-06-17,4120473145.0
2014-06-18,4235053993.0
2014-06-19,4129657941.0
2014-06-20,4130464822.0
2014-06-21,4131142954.0
2014-06-22,4131503022.0
2014-06-23,4131876151.0
2014-06-24,4132608577.0
2014-06-25,4133383414.0
2014-06-26,4342154345.0
2014-06-27,4100622380.0
2014-06-28,3916118877.0
2014-06-29,4136081446.0
2014-06-30,4205365951.0
2014-07-01,4137230951.0
2014-07-02,4137954201.0
2014-07-03,4138692351.0
2014-07-04,4139283200.0
2014-07-05,4139557585.0
2014-07-06,4139855101.0
2014-07-07,4140207980.0
2014-07-08,4192586023.0
2014-07-09,4141639892.0
2014-07-10,4142401568.0
2014-07-11,4143173666.0
2014-07-12,4143816746.0
2014-07-13,4144196944.0
2014-07-14,4250894159.0
2014-07-15,4093199500.0
2014-07-16,4146021799.0
2014-07-17,4146785921.0
2014-07-18,4147554230.0
2014-07-19,4148194689.0
2014-07-20,4148546999.0
2014-07-21,4106900661.0
2014-07-22,4201483593.0
2014-07-23,4150390058.0
2014-07-24,4180412792.0
2014-07-25,4221412962.0
2014-07-26,4148523948.0
2014-07-27,4152959205.0
2014-07-28,4046954607.0
2014-07-29,4258387490.0
2014-07-30,4154814282.0
2014-07-31,4155594013.0
2014-08-01,4156363153.0
2014-08-02,4156991933.0
2014-08-03,4157353485.0
2014-08-04,4157723755.0
2014-08-05,4307158534.0
2014-08-06,4201480159.0
2014-08-07,4200478666.0
2014-08-08,4245401681.0
2014-08-09,4161269561.0
2014-08-10,4161577372.0
2014-08-11,4161927887.0
2014-08-12,4359404585.0
2014-08-13,4269770177.0
2014-08-14,4164019797.0
2014-08-15,4207229897.0
2014-08-16,4265638003.0
2014-08-17,4165675170.0
2014-08-18,4166025057.0
2014-08-19,4181978440.0
2014-08-20,4184920670.0
2014-08-21,4253247709.0
2014-08-22,4253970948.0
2014-08-23,4169345878.0
2014-08-24,4169693917.0
2014-08-25,4170058057.0
2014-08-26,4156746516.0
2014-08-27,4171392510.0
2014-08-28,4187483993.0
2014-08-29,4172847358.0
2014-08-30,3846350727.0
2014-08-31,4173758751.0
2014-09-01,4174024995.0
2014-09-02,4174389212.0
2014-09-03,4295958051.0
2014-09-04,4175977901.0
2014-09-05,4176844421.0
2014-09-06,4177556102.0
2014-09-07,4177901600.0
2014-09-08,4221173818.0
2014-09-09,4179098231.0
2014-09-10,4455887049.0
2014-09-11,4223786029.0
2014-09-12,4608133446.0
2014-09-13,4182410181.0
2014-09-14,4081817097.0
2014-09-15,4183225290.0
2014-09-16,4260206770.0
2014-09-17,4181513362.0
2014-09-18,4163969543.0
2014-09-19,4186694046.0
2014-09-20,4239986360.0
2014-09-21,4187908319.0
2014-09-22,4188368966.0
2014-09-23,4189213728.0
2014-09-24,4268805339.0
2014-09-25,4234103952.0
2014-09-26,3450971547.0
2014-09-27,2550330670.0
2014-09-28,2550697231.0
2014-09-29,2594376627.0
2014-09-30,2551809322.0
2014-10-01,2588199818.0
2014-10-02,2596772416.0
2014-10-03,2554185753.0
2014-10-04,2554843867.0
2014-10-05,2555202259.0
2014-10-06,2599052489.0
2014-10-07,2665056368.0
2014-10-08,2557095374.0
2014-10-09,2654155053.0
2014-10-10,4771538864.0
2014-10-11,4198027805.0
2014-10-12,4172408546.0
2014-10-13,4772479642.0
2014-10-14,4193156517.0
2014-10-15,4193998322.0
2014-10-16,4210685520.0
2014-10-17,3682699119.0
2014-10-18,3497048527.0
2014-10-19,4196859277.0
2014-10-20,4469452826.0
2014-10-21,4304914201.0
2014-10-22,4198941573.0
2014-10-23,4199825181.0
2014-10-24,4152516091.0
2014-10-25,4200490853.0
2014-10-26,4147512844.0
2014-10-27,4218114855.0
2014-10-28,4270032864.0
2014-10-29,4203836738.0
2014-10-30,4304472123.0
2014-10-31,4110282021.0
2014-11-01,4206335306.0
2014-11-02,3989382911.0
2014-11-03,4279164437.0
2014-11-04,4226419012.0
2014-11-05,4208647639.0
2014-11-06,4209501549.0
2014-11-07,4210364542.0
2014-11-08,4211124536.0
2014-11-09,4211516127.0
2014-11-10,4211867672.0
2014-11-11,4212654120.0
2014-11-12,4257666719.0
2014-11-13,4258545022.0
2014-11-14,4250012936.0
2014-11-15,3943302165.0
2014-11-16,4216395509.0
2014-11-17,4216799954.0
2014-11-18,4217604018.0
2014-11-19,4218482231.0
2014-11-20,4492092245.0
2014-11-21,4220262495.0
2014-11-22,1642449675.0
2014-11-23,1126926549.0
2014-11-24,1127068729.0
2014-11-25,1127321016.0
2014-11-26,1127586286.0
2014-11-27,1127798646.0
2014-11-28,1127888433.0
2014-11-29,1128029979.0
2014-11-30,1128175805.0
2014-12-01,1128313592.0
2014-12-02,1128565949.0
2014-12-03,940701117.0
2014-12-04,1173765138.0
2014-12-05,1129408137.0
2014-12-06,3712096232.0
2014-12-07,4229018545.0
2014-12-08,4229442270.0
2014-12-09,4230251287.0
2014-12-10,4231066338.0
2014-12-11,4285450439.0
2014-12-12,4433828144.0
2014-12-13,4233594550.0
2014-12-14,4234117722.0
2014-12-15,4234546020.0
2014-12-16,4235341579.0
2014-12-17,4782188047.0
2014-12-18,4236972617.0
2014-12-19,4237816255.0
2014-12-20,4165715814.0
2014-12-21,3801866182.0
2014-12-22,4513307315.0
2014-12-23,3875763780.0
2014-12-24,4318850714.0
2014-12-25,4101747653.0
2014-12-26,5149238810.0
2014-12-27,4217640389.0
2014-12-28,4229817356.0
2014-12-29,4402558396.0
2014-12-30,4557579949.0
2014-12-31,4231276004.0
2015-01-01,4188622855.0
2015-01-02,4248548332.0
2015-01-03,4232522893.0
2015-01-04,4232819635.0
2015-01-05,4839259671.0
2015-01-06,4523542688.0
2015-01-07,4234488904.0
2015-01-08,4336055099.0
2015-01-09,4235933135.0
2015-01-10,3963287147.0
2015-01-11,4236930551.0
2015-01-12,4517848241.0
2015-01-13,4237932582.0
2015-01-14,4282045393.0
2015-01-15,4239402845.0
2015-01-16,4106047395.0
2015-01-17,3967404838.0
2015-01-18,4241119223.0
2015-01-19,4204392514.0
2015-01-20,4241831413.0
2015-01-21,4259203590.0
2015-01-22,4243284376.0
2015-01-23,4244030097.0
2015-01-24,4244705326.0
2015-01-25,4245014689.0
2015-01-26,4363223430.0
2015-01-27,4245845124.0
2015-01-28,4519635293.0
2015-01-29,4246905316.0
2015-01-30,3974161382.0
2015-01-31,3919840290.0
2015-02-01,4248828657.0
2015-02-02,4249182669.0
2015-02-03,4266648131.0
2015-02-04,4250725705.0
2015-02-05,4243549418.0
2015-02-06,4938125414.0
2015-02-07,4952077234.0
2015-02-08,4999223020.0
2015-02-09,5014793103.0
2015-02-10,5052743170.0
2015-02-11,4742602415.0
2015-02-12,5037047381.0
2015-02-13,5017991454.0
2015-02-14,5018710001.0
2015-02-15,5019066595.0
2015-02-16,5019332432.0
2015-02-17,4964973645.0
2015-02-18,5191331293.0
2015-02-19,5021270242.0
2015-02-20,5022054500.0
2015-02-21,5022703439.0
2015-02-22,5023045502.0
2015-02-23,4883974061.0
2015-02-24,5024151666.0
2015-02-25,5024954343.0
2015-02-26,5025770586.0
2015-02-27,15464520170.0
2015-02-28,36895801434.0
2015-03-01,36896182967.0
2015-03-02,36896518035.0
2015-03-03,37004684295.0
2015-03-04,36897931542.0
2015-03-05,36898652305.0
2015-03-06,36899324120.0
2015-03-07,36899980435.0
2015-03-08,36900372685.0
2015-03-09,38807911945.0
2015-03-10,40701782136.0
2015-03-11,37073410957.0
2015-03-12,36902935213.0
2015-03-13,36923916460.0
2015-03-14,36904309842.0
2015-03-15,36904593051.0
2015-03-16,36830063799.0
2015-03-17,36922705500.0
2015-03-18,36906301425.0
2015-03-19,36907024563.0
2015-03-20,33106161052.0
2015-03-21,36908354805.0
2015-03-22,36908678909.0
2015-03-23,36908997334.0
2015-03-24,37081107553.0
2015-03-25,29480619645.0
2015-03-26,36911122219.0
2015-03-27,29230360973.0
2015-03-28,36912484393.0
2015-03-29,36912821281.0
2015-03-30,36913153877.0
2015-03-31,36968574505.0
2015-04-01,36914578172.0
2015-04-02,36915312347.0
2015-04-03,36916030714.0
2015-04-04,36916536789.0
2015-04-05,36916817267.0
2015-04-06,37073173207.0
2015-04-07,36878578427.0
2015-04-08,29332354515.0
2015-04-09,39028392534.0
2015-04-10,36874763458.0
2015-04-11,36881079987.0
2015-04-12,36881420143.0
2015-04-13,36919716010.0
2015-04-14,27234218459.0
2015-04-15,25559869856.0
2015-04-16,29381170776.0
2015-04-17,25600573700.0
2015-04-18,25601242722.0
2015-04-19,25601609794.0
2015-04-20,25547001082.0
2015-04-21,25602715344.0
2015-04-22,25603517782.0
2015-04-23,25604337753.0
2015-04-24,25660199437.0
2015-04-25,25605867488.0
2015-04-26,25606195179.0
2015-04-27,25714315099.0
2015-04-28,25607277346.0
2015-04-29,25608057757.0
2015-04-30,25608866862.0
2015-05-01,25609684452.0
2015-05-02,25610378144.0
2015-05-03,25610730792.0
2015-05-04,25611098063.0
2015-05-05,25611860885.0
2015-05-06,25612655652.0
2015-05-07,25613457006.0
2015-05-08,25614273094.0
2015-05-09,25614954000.0
2015-05-10,25578730399.0
2015-05-11,25615617299.0
2015-05-12,25616373733.0
2015-05-13,25617176443.0
2015-05-14,33393241896.0
2015-05-15,25618836201.0
2015-05-16,25619553910.0
2015-05-17,25619929726.0
2015-05-18,25620309386.0
2015-05-19,25602828233.0
2015-05-20,25621863871.0
2015-05-21,25622669325.0
2015-05-22,25623456950.0
2015-05-23,25624076495.0
2015-05-24,25624418354.0
2015-05-25,25624693700.0
2015-05-26,25701200995.0
2015-05-27,25621031948.0
2015-05-28,25623389081.0
2015-05-29,25624153296.0
2015-05-30,25624818530.0
2015-05-31,25625173741.0
2015-06-01,25625535562.0
2015-06-02,25626259607.0
2015-06-03,29428715314.0
2015-06-04,25627807264.0
2015-06-05,25628590509.0
2015-06-06,25629255865.0
2015-06-07,25629650575.0
2015-06-08,25630052695.0
2015-06-09,25630774803.0
2015-06-10,25456932110.0
2015-06-11,29434137030.0
2015-06-12,25633114762.0
2015-06-13,25633780994.0
2015-06-14,29436025817.0
2015-06-15,25505351075.0
2015-06-16,25848271888.0
2015-06-17,25636054793.0
2015-06-18,29654514288.0
2015-06-19,25637614590.0
2015-06-20,17941208888.0
2015-06-21,25638605904.0
2015-06-22,25747041003.0
2015-06-23,22034382295.0
2015-06-24,25640385953.0
2015-06-25,25422329481.0
2015-06-26,26074320759.0
2015-06-27,34967931426.0
2015-06-28,36829891345.0
2015-06-29,36833822147.0
2015-06-30,36823832558.0
2015-07-01,36828651281.0
2015-07-02,36835962619.0
2015-07-03,36836588626.0
2015-07-04,36836936889.0
2015-07-05,36837196604.0
2015-07-06,40567649790.0
2015-07-07,37011116105.0
2015-07-08,36831508999.0
2015-07-09,36839641901.0
2015-07-10,36833817958.0
2015-07-11,36841030470.0
2015-07-12,36841373476.0
2015-07-13,36949896085.0
2015-07-14,36842381723.0
2015-07-15,36843069809.0
2015-07-16,36843772570.0
2015-07-17,42175167397.0
2015-07-18,36845081547.0
2015-07-19,36845402603.0
2015-07-20,36845737520.0
2015-07-21,38711476494.0
2015-07-22,36847061728.0
2015-07-23,36847763400.0
2015-07-24,36848460269.0
2015-07-25,36849027982.0
2015-07-26,36810039841.0
2015-07-27,36849673022.0
2015-07-28,36906420157.0
2015-07-29,38557169858.0
2015-07-30,40654117477.0
2015-07-31,36852312035.0
2015-08-01,36852877991.0
2015-08-02,36853175320.0
2015-08-03,36853486417.0
2015-08-04,36854107136.0
2015-08-05,36849357761.0
2015-08-06,36855433595.0
2015-08-07,36856099457.0
2015-08-08,36856654896.0
2015-08-09,36856984024.0
2015-08-10,36965640594.0
2015-08-11,36914198992.0
2015-08-12,36914026105.0
2015-08-13,36859221390.0
2015-08-14,36859884152.0
2015-08-15,36860441597.0
2015-08-16,36860756939.0
2015-08-17,36861069640.0
2015-08-18,39074287051.0
2015-08-19,36862236873.0
2015-08-20,36831658870.0
2015-08-21,38728711903.0
2015-08-22,36863992155.0
2015-08-23,36864309720.0
2015-08-24,36864629034.0
2015-08-25,36865200415.0
2015-08-26,36865814915.0
2015-08-27,36866459465.0
2015-08-28,36867133537.0
2015-08-29,36867679892.0
2015-08-30,36867958904.0
2015-08-31,37042223581.0
2015-09-01,38734239320.0
2015-09-02,36869611677.0
2015-09-03,36761872425.0
2015-09-04,37045054687.0
2015-09-05,36851583868.0
2015-09-06,36871837973.0
2015-09-07,37085996004.0
2015-09-08,36872430616.0
2015-09-09,36873155790.0
2015-09-10,36818362790.0
2015-09-11,36859070050.0
2015-09-12,36875473892.0
2015-09-13,36875842957.0
2015-09-14,38801669292.0
2015-09-15,36916851989.0
2015-09-16,36877474019.0
2015-09-17,36878286975.0
2015-09-18,37027758603.0
2015-09-19,36879782198.0
2015-09-20,36880175976.0
2015-09-21,36880565572.0
2015-09-22,36881320079.0
2015-09-23,36904819742.0
2015-09-24,37057131548.0
2015-09-25,36883471258.0
2015-09-26,36884160958.0
2015-09-27,36884556037.0
2015-09-28,36884939619.0
2015-09-29,36870114381.0
2015-09-30,36886496408.0
2015-10-01,36887313374.0
2015-10-02,36888138795.0
2015-10-03,36888817218.0
2015-10-04,36889199511.0
2015-10-05,36889588190.0
2015-10-06,36882373868.0
2015-10-07,36891075286.0
2015-10-08,36891858616.0
2015-10-09,36839555963.0
2015-10-10,36893299023.0
2015-10-11,36872519797.0
2015-10-12,36893999947.0
2015-10-13,36894565444.0
2015-10-14,36895323265.0
2015-10-15,36896101092.0
2015-10-16,36896887933.0
2015-10-17,36897549110.0
2015-10-18,36897925547.0
